entity_id,entity_type,canonical_name,panel_count,panels,source_labels
vijayapura,existing_polity,Vijayapura (early Borneo polity),1,malaysia_singapore_brunei,Vijayapura (early Borneo polity)
early_brunei_polity,existing_polity,Early Brunei polity,1,malaysia_singapore_brunei,Early Brunei polity
chinese_trade_contacts,existing_polity,Chinese trade contacts,1,malaysia_singapore_brunei,Chinese trade contacts
srivijaya,existing_polity,Srivijaya (Sumatran thalassocracy — dominates Strait of Malacca),1,malaysia_singapore_brunei,Srivijaya (Sumatran thalassocracy — dominates Strait of Malacca)
malacca_sultanate,existing_polity,Malacca Sultanate (Melaka — regional entrepôt),1,malaysia_singapore_brunei,Malacca Sultanate (Melaka — regional entrepôt)
sarawak_sultanate,existing_polity,Sarawak Sultanate,1,malaysia_singapore_brunei,Sarawak Sultanate
portuguese_malacca,existing_polity,Portuguese Malacca,1,malaysia_singapore_brunei,Portuguese Malacca
johor_sultanate,existing_polity,Johor Sultanate (Malacca successor),1,malaysia_singapore_brunei,Johor Sultanate (Malacca successor) | Johor Sultanate (controls Singapore)
pahang_selangor_negeri_sembilan_perak_sultanates,existing_polity,Pahang · Selangor · Negeri Sembilan · Perak sultanates,1,malaysia_singapore_brunei,Pahang · Selangor · Negeri Sembilan · Perak sultanates
terengganu_kelantan_kedah_perlis_sultanates,existing_polity,Terengganu · Kelantan · Kedah · Perlis sultanates,1,malaysia_singapore_brunei,Terengganu · Kelantan · Kedah · Perlis sultanates
dutch_malacca,existing_polity,Dutch Malacca,1,malaysia_singapore_brunei,Dutch Malacca
straits_settlements,existing_polity,Straits Settlements (Penang · Malacca · Singapore — British),1,malaysia_singapore_brunei,Straits Settlements (Penang · Malacca · Singapore — British) | Straits Settlements (Crown Colony)
federated_malay_states,existing_polity,Federated Malay States (Perak · Selangor · Pahang · Negeri Sembilan),1,malaysia_singapore_brunei,Federated Malay States (Perak · Selangor · Pahang · Negeri Sembilan)
unfederated_malay_states,existing_polity,Unfederated Malay States (Johor · Kedah · Kelantan · Terengganu · Perlis),1,malaysia_singapore_brunei,Unfederated Malay States (Johor · Kedah · Kelantan · Terengganu · Perlis)
british_singapore,existing_polity,British Singapore (Stamford Raffles — founded 1819),1,malaysia_singapore_brunei,British Singapore (Stamford Raffles — founded 1819) | British Singapore (Crown Colony)
kingdom_of_sarawak,existing_polity,Kingdom of Sarawak (James Brooke — White Rajahs),1,malaysia_singapore_brunei,Kingdom of Sarawak (James Brooke — White Rajahs)
british_north_borneo,existing_polity,British North Borneo (Chartered Company),1,malaysia_singapore_brunei,British North Borneo (Chartered Company)
british_residency_system,existing_polity,British Residency system,1,malaysia_singapore_brunei,British Residency system
japanese_occupied_malaya,existing_polity,Japanese-occupied Malaya,1,malaysia_singapore_brunei,Japanese-occupied Malaya
japanese_occupied_singapore,existing_polity,Japanese-occupied Singapore (Syonan-to),1,malaysia_singapore_brunei,Japanese-occupied Singapore (Syonan-to)
japanese_occupied_north_borneo,existing_polity,Japanese-occupied North Borneo,1,malaysia_singapore_brunei,Japanese-occupied North Borneo
japanese_occupied_brunei,existing_polity,Japanese-occupied Brunei,1,malaysia_singapore_brunei,Japanese-occupied Brunei
malayan_union,existing_polity,Malayan Union (failed — Malay opposition),1,malaysia_singapore_brunei,Malayan Union (failed — Malay opposition)
federation_of_malaya,existing_polity,Federation of Malaya,1,malaysia_singapore_brunei,Federation of Malaya | Federation of Malaya (independent)
state_of_singapore,existing_polity,State of Singapore (self-governing),1,malaysia_singapore_brunei,State of Singapore (self-governing)
crown_colony_of_sarawak,existing_polity,Crown Colony of Sarawak,1,malaysia_singapore_brunei,Crown Colony of Sarawak
crown_colony_of_north_borneo,existing_polity,Crown Colony of North Borneo,1,malaysia_singapore_brunei,Crown Colony of North Borneo
brunei,existing_polity,Brunei (British protectorate — oil wealth),1,malaysia_singapore_brunei,Brunei (British protectorate — oil wealth)
malaysia,existing_polity,Malaysia (federation — Malaya + Sarawak + Sabah + Singapore),1,malaysia_singapore_brunei,Malaysia (federation — Malaya + Sarawak + Sabah + Singapore) | Malaysia (Sarawak + Sabah join federation) | Malaysia | Malaysia (East Malaysia — Sarawak · Sabah)
republic_of_singapore,existing_polity,Republic of Singapore (expelled / independent),1,malaysia_singapore_brunei,Republic of Singapore (expelled / independent) | Republic of Singapore
pyu_city_states,existing_polity,Pyu city-states (Beikthano · Halin · Sri Ksetra),1,myanmar,Pyu city-states (Beikthano · Halin · Sri Ksetra)
mon_kingdoms,existing_polity,Mon kingdoms (Suvarnabhumi · Thaton),1,myanmar,Mon kingdoms (Suvarnabhumi · Thaton)
dhanyawadi_vesali,existing_polity,Dhanyawadi · Vesali (early Arakanese kingdoms),1,myanmar,Dhanyawadi · Vesali (early Arakanese kingdoms)
pagan_kingdom,existing_polity,Pagan Kingdom (Bagan dynasty — first unified Burma),1,myanmar,Pagan Kingdom (Bagan dynasty — first unified Burma)
theravada_buddhism_adopted_as_state_religion,existing_polity,Theravada Buddhism adopted as state religion,1,myanmar,Theravada Buddhism adopted as state religion
myinsaing_kingdom,existing_polity,Myinsaing kingdom,1,myanmar,Myinsaing kingdom
sagaing_kingdom,existing_polity,Sagaing kingdom · Pinya kingdom,1,myanmar,Sagaing kingdom · Pinya kingdom
ava_kingdom,existing_polity,Ava kingdom (Inwa — Shan-Burman),1,myanmar,Ava kingdom (Inwa — Shan-Burman)
shan_states,existing_polity,Shan states (Mong Mao · Hsenwi · Kengtung etc.),1,myanmar,Shan states (Mong Mao · Hsenwi · Kengtung etc.)
hanthawaddy_kingdom,existing_polity,Hanthawaddy kingdom (Mon — Pegu/Bago),1,myanmar,Hanthawaddy kingdom (Mon — Pegu/Bago)
arakan_kingdom,existing_polity,Arakan kingdom (Laungkyet dynasty),1,myanmar,Arakan kingdom (Laungkyet dynasty)
toungoo_dynasty,existing_polity,Toungoo dynasty (reunifies Burma — Tabinshwehti · Bayinnaung),1,myanmar,Toungoo dynasty (reunifies Burma — Tabinshwehti · Bayinnaung)
mrauk_u_kingdom,existing_polity,Mrauk U kingdom (Arakan — independent),1,myanmar,Mrauk U kingdom (Arakan — independent)
konbaung_dynasty,existing_polity,Konbaung dynasty (Alaungpaya — last Burmese dynasty),1,myanmar,Konbaung dynasty (Alaungpaya — last Burmese dynasty)
conquers_arakan,existing_polity,Conquers Arakan (1785) · Manipur · Assam,1,myanmar,Conquers Arakan (1785) · Manipur · Assam
arakan_conquered_by_konbaung_burma,existing_polity,Arakan conquered by Konbaung Burma,1,myanmar,Arakan conquered by Konbaung Burma
rangoon_becomes_colonial_capital,existing_polity,Rangoon becomes colonial capital,1,myanmar,Rangoon becomes colonial capital
british_burma,existing_polity,British Burma (province of British India),1,myanmar,British Burma (province of British India) | British Burma (separate colony)
socialist_republic_of_the_union_of_burma,existing_polity,Socialist Republic of the Union of Burma (Ne Win — military),1,myanmar,Socialist Republic of the Union of Burma (Ne Win — military)
union_of_myanmar,existing_polity,Union of Myanmar (SLORC/SPDC — military junta),1,myanmar,Union of Myanmar (SLORC/SPDC — military junta)
republic_of_the_union_of_myanmar,existing_polity,Republic of the Union of Myanmar (semi-civilian),1,myanmar,Republic of the Union of Myanmar (semi-civilian)
mon_peoples,existing_polity,Mon peoples (Dvaravati kingdom),1,thailand_cambodia_laos,Mon peoples (Dvaravati kingdom)
chenla,existing_polity,Chenla (Water Chenla · Land Chenla),1,thailand_cambodia_laos,Chenla (Water Chenla · Land Chenla)
sailendra,existing_polity,Sailendra (brief Javanese overlordship),1,thailand_cambodia_laos,Sailendra (brief Javanese overlordship)
ancient_lao_peoples,existing_polity,Ancient Lao peoples (Tai-Lao migration),1,thailand_cambodia_laos,Ancient Lao peoples (Tai-Lao migration)
mon_khmer_settlement,existing_polity,Mon-Khmer settlement (pre-Tai),1,thailand_cambodia_laos,Mon-Khmer settlement (pre-Tai)
lavo,existing_polity,Lavo / Lopburi (Khmer vassal),1,thailand_cambodia_laos,Lavo / Lopburi (Khmer vassal)
hariphunchai,existing_polity,Hariphunchai (Mon kingdom — Lamphun),1,thailand_cambodia_laos,Hariphunchai (Mon kingdom — Lamphun)
angkor_wat,existing_polity,Angkor Wat · Angkor Thom · Bayon,1,thailand_cambodia_laos,Angkor Wat · Angkor Thom · Bayon
lanna_kingdom,existing_polity,Lanna kingdom (Chiang Mai — northern Thai),1,thailand_cambodia_laos,Lanna kingdom (Chiang Mai — northern Thai)
sukhothai_kingdom,existing_polity,Sukhothai kingdom (first major Thai state),1,thailand_cambodia_laos,Sukhothai kingdom (first major Thai state)
ayutthaya_kingdom,existing_polity,Ayutthaya kingdom (Siam — dominant Thai state),1,thailand_cambodia_laos,Ayutthaya kingdom (Siam — dominant Thai state) | Ayutthaya kingdom (continued)
post_angkor_cambodia,existing_polity,Post-Angkor Cambodia (Phnom Penh · Lovek · Oudong),1,thailand_cambodia_laos,Post-Angkor Cambodia (Phnom Penh · Lovek · Oudong)
siamese_and_vietnamese_pressure,existing_polity,Siamese and Vietnamese pressure,1,thailand_cambodia_laos,Siamese and Vietnamese pressure
lan_xang_kingdom,existing_polity,Lan Xang kingdom (Million Elephants — Fa Ngum),1,thailand_cambodia_laos,Lan Xang kingdom (Million Elephants — Fa Ngum)
lanna,existing_polity,Lanna (Burmese vassal after 1558),1,thailand_cambodia_laos,Lanna (Burmese vassal after 1558)
middle_cambodia,existing_polity,Middle Cambodia (Siamese / Vietnamese interference),1,thailand_cambodia_laos,Middle Cambodia (Siamese / Vietnamese interference)
lan_xang_splits_into_three_kingdoms,existing_polity,Lan Xang splits into three kingdoms:,1,thailand_cambodia_laos,Lan Xang splits into three kingdoms:
luang_prabang_kingdom,existing_polity,Luang Prabang kingdom,1,thailand_cambodia_laos,Luang Prabang kingdom
vientiane_kingdom,existing_polity,Vientiane kingdom,1,thailand_cambodia_laos,Vientiane kingdom
champasak_kingdom,existing_polity,Champasak kingdom,1,thailand_cambodia_laos,Champasak kingdom
rattanakosin_kingdom,existing_polity,Rattanakosin kingdom (Chakri dynasty — Bangkok),1,thailand_cambodia_laos,Rattanakosin kingdom (Chakri dynasty — Bangkok)
vientiane_destroyed_by_siam,existing_polity,Vientiane destroyed by Siam,1,thailand_cambodia_laos,Vientiane destroyed by Siam
luang_prabang,existing_polity,Luang Prabang · Champasak (Siamese vassals),1,thailand_cambodia_laos,Luang Prabang · Champasak (Siamese vassals)
siam,existing_polity,Siam (independent — Chakri dynasty continues),1,thailand_cambodia_laos,Siam (independent — Chakri dynasty continues)
unequal_treaties_with_britain,existing_polity,Unequal treaties with Britain · France,1,thailand_cambodia_laos,Unequal treaties with Britain · France
cedes_laocambodian_territories_to_france,existing_polity,Cedes Lao/Cambodian territories to France,1,thailand_cambodia_laos,Cedes Lao/Cambodian territories to France
french_laos,existing_polity,French Laos (protectorate — part of Indochina),1,thailand_cambodia_laos,French Laos (protectorate — part of Indochina)
kingdom_of_thailand,existing_polity,Kingdom of Thailand (renamed from Siam),1,thailand_cambodia_laos,Kingdom of Thailand (renamed from Siam) | Kingdom of Thailand (Chakri dynasty)
chakri_dynasty,existing_polity,Chakri dynasty (constitutional monarchy from 1932),1,thailand_cambodia_laos,Chakri dynasty (constitutional monarchy from 1932)
kingdom_of_cambodia,existing_polity,Kingdom of Cambodia (First Kingdom — independent),1,thailand_cambodia_laos,Kingdom of Cambodia (First Kingdom — independent)
kingdom_of_laos,existing_polity,Kingdom of Laos (independent),1,thailand_cambodia_laos,Kingdom of Laos (independent)
military_coups,existing_polity,Military coups · US alliance · anti-communist,1,thailand_cambodia_laos,Military coups · US alliance · anti-communist
khmer_republic,existing_polity,Khmer Republic (Lon Nol — US-backed),1,thailand_cambodia_laos,Khmer Republic (Lon Nol — US-backed)
democratic_kampuchea,existing_polity,Democratic Kampuchea (Khmer Rouge — Pol Pot),1,thailand_cambodia_laos,Democratic Kampuchea (Khmer Rouge — Pol Pot)
peoples_republic_of_kampuchea,existing_polity,People's Republic of Kampuchea (Vietnamese-backed),1,thailand_cambodia_laos,People's Republic of Kampuchea (Vietnamese-backed)
state_of_cambodia,existing_polity,State of Cambodia,1,thailand_cambodia_laos,State of Cambodia
untac,existing_polity,UNTAC (UN transitional authority),1,thailand_cambodia_laos,UNTAC (UN transitional authority)
lao_peoples_democratic_republic,existing_polity,Lao People's Democratic Republic (communist — Pathet Lao),1,thailand_cambodia_laos,Lao People's Democratic Republic (communist — Pathet Lao)
vietnamese_aligned_soviet_bloc,existing_polity,Vietnamese-aligned · Soviet bloc,1,thailand_cambodia_laos,Vietnamese-aligned · Soviet bloc
constitutional_crises,existing_polity,Constitutional crises · coups (2006 · 2014),1,thailand_cambodia_laos,Constitutional crises · coups (2006 · 2014)
hun_sen_era,existing_polity,Hun Sen era (CPP dominance),1,thailand_cambodia_laos,Hun Sen era (CPP dominance)
lao_pdr,existing_polity,Lao PDR (one-party communist state),1,thailand_cambodia_laos,Lao PDR (one-party communist state)
van_lang,existing_polity,Văn Lang (Hùng kings — Lạc Việt),1,vietnam,Văn Lang (Hùng kings — Lạc Việt)
au_lac,existing_polity,Âu Lạc (An Dương Vương — Thục dynasty),1,vietnam,Âu Lạc (An Dương Vương — Thục dynasty)
sa_huynh_culture,existing_polity,Sa Huỳnh culture (proto-Cham),1,vietnam,Sa Huỳnh culture (proto-Cham)
oc_eo_culture,existing_polity,Óc Eo culture (Funan influence),1,vietnam,Óc Eo culture (Funan influence)
nam_viet,existing_polity,Nam Việt (Triệu dynasty),1,vietnam,Nam Việt (Triệu dynasty)
champa,existing_polity,Champa (Lâm Ấp — Indianized kingdom),1,vietnam,Champa (Lâm Ấp — Indianized kingdom) | Champa (expanding — Mỹ Sơn temple complex) | Champa (Indrapura · Vijaya)
southern_dynasties,existing_polity,Chinese Southern dynasties — Giao Châu,1,vietnam,Chinese Southern dynasties — Giao Châu
si_nhiep_autonomous_rule,existing_polity,Sĩ Nhiếp (Shi Xie) autonomous rule,1,vietnam,Sĩ Nhiếp (Shi Xie) autonomous rule
van_xuan,existing_polity,Vạn Xuân (Early Lý dynasty — Lý Bí),1,vietnam,Vạn Xuân (Early Lý dynasty — Lý Bí)
five_dynasties,existing_polity,Five Dynasties — Tĩnh Hải quân,1,vietnam,Five Dynasties — Tĩnh Hải quân
an_nam,existing_polity,An Nam — Ngô dynasty,1,vietnam,An Nam — Ngô dynasty
ai_co_viet,existing_polity,Đại Cồ Việt — Đinh dynasty,1,vietnam,Đại Cồ Việt — Đinh dynasty | Đại Cồ Việt — Early Lê dynasty
ai_viet,existing_polity,Đại Việt — Lý dynasty,1,vietnam,Đại Việt — Lý dynasty | Đại Việt — Trần dynasty | Đại Việt — Later Lê dynasty (Lê Lợi) | Đại Việt — Mạc dynasty (usurper)
ai_ngu,existing_polity,Đại Ngu — Hồ dynasty,1,vietnam,Đại Ngu — Hồ dynasty
ang_ngoai,existing_polity,Đàng Ngoài — Trịnh lords (control Lê emperor),1,vietnam,Đàng Ngoài — Trịnh lords (control Lê emperor)
ang_trong,existing_polity,Đàng Trong — Nguyễn lords (Quảng Nam),1,vietnam,Đàng Trong — Nguyễn lords (Quảng Nam)
tay_son_dynasty,existing_polity,Tây Sơn dynasty — Quang Trung (northern),1,vietnam,Tây Sơn dynasty — Quang Trung (northern) | Tây Sơn dynasty — Bộ Chính (central) | Tây Sơn dynasty — Gia Định (southern)
nguyen_anh_reconquers_south,existing_polity,Nguyễn Ánh reconquers south,1,vietnam,Nguyễn Ánh reconquers south
ai_nam,existing_polity,Đại Nam — Nguyễn dynasty (unified Vietnam),1,vietnam,Đại Nam — Nguyễn dynasty (unified Vietnam)
tonkin,existing_polity,Tonkin (Bắc Kỳ — French protectorate),1,vietnam,Tonkin (Bắc Kỳ — French protectorate)
annam,existing_polity,Annam (Trung Kỳ — Nguyễn dynasty under French protectorate),1,vietnam,Annam (Trung Kỳ — Nguyễn dynasty under French protectorate)
cochinchina,existing_polity,Cochinchina (Nam Kỳ — French colony),1,vietnam,Cochinchina (Nam Kỳ — French colony)
french_indochina,existing_polity,French Indochina (Indochine française),1,vietnam,French Indochina (Indochine française)
empire_of_vietnam,existing_polity,Empire of Vietnam (Japanese puppet),1,vietnam,Empire of Vietnam (Japanese puppet)
democratic_republic_of_vietnam,existing_polity,Democratic Republic of Vietnam (Hồ Chí Minh — Hanoi),1,vietnam,Democratic Republic of Vietnam (Hồ Chí Minh — Hanoi)
cochinchina_autonomous_republic,existing_polity,Cochinchina Autonomous Republic (French),1,vietnam,Cochinchina Autonomous Republic (French)
provisional_central_government_of_vietnam,existing_polity,Provisional Central Government of Vietnam,1,vietnam,Provisional Central Government of Vietnam
state_of_vietnam,existing_polity,State of Vietnam (Bảo Đại — French-backed),1,vietnam,State of Vietnam (Bảo Đại — French-backed)
north_vietnam,existing_polity,North Vietnam (DRV — communist),1,vietnam,North Vietnam (DRV — communist)
republic_of_vietnam,existing_polity,Republic of Vietnam (South Vietnam — Saigon),1,vietnam,Republic of Vietnam (South Vietnam — Saigon)
republic_of_south_vietnam,existing_polity,Republic of South Vietnam (PRG — communist front),1,vietnam,Republic of South Vietnam (PRG — communist front)
socialist_republic_of_vietnam,existing_polity,Socialist Republic of Vietnam (reunified),1,vietnam,Socialist Republic of Vietnam (reunified)
west_african_hunter_gatherers,existing_polity,West African hunter-gatherers,1,west_africa,West African hunter-gatherers
