id,name,civilization_id,id_ruling_ethnicity,id_ruling_language,id_ruling_religion,government,territories,start_year,end_year,policies,note
homo_sapiens_migration,Homo Sapiens Migration,,,,,,khorasan|gaul|anatolia|transoxiana|central_asian_steppe|italy|iberia|germany|britannia|scandinavia|balkans|hungary|poland|mesopotamia|levant|arabia|caucasus|egypt,50,,,Stub generated from afghanistan panel; appears in 3 panel(s); needs P6.1 enrichment
gandhara_kuru_kingdom,Gandhara Kuru Kingdom,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
kuru_kingdom,Kuru Kingdom,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,-1200,-500,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
magadha,Magadha,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
adivasi_tribal_communities,Adivasi Tribal Communities,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
assaka,Assaka,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
second_urbanisation_wave,Second Urbanisation Wave,,,,,,ganges_plain|deccan|indus_valley|punjab,-600,-300,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
shramana_movements,Shramana Movements,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
shishunaga_dynasty,Shishunaga Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,-413,-345,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
prehistoric,Prehistoric,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
kanva_dynasty,Kanva Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,-73,-28,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
kuninda_kingdom,Kuninda Kingdom,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
mahameghavahana_dynasty,Mahameghavahana Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,-100,400,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
andhra_ikshvaku,Andhra Ikshvaku,,,,,,ganges_plain|deccan|indus_valley|punjab,210,340,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
western_ganga_dynasty,Western Ganga Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,350,1000,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
maitraka_dynasty,Maitraka Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,475,776,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
karkota_dynasty,Karkota Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,625,855,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
eastern_chalukya,Eastern Chalukya,,,,,,ganges_plain|deccan|indus_valley|punjab,624,1189,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
vishnukundina_dynasty,Vishnukundina Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,420,624,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
rajput_kingdoms,Rajput Kingdoms,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
kamboja_pala_interlude,Kamboja Pala Interlude,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
hindu_remnant_states,Hindu Remnant States,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
ilyas_shahi,Ilyas Shahi,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
deccan_sultanates,Deccan Sultanates,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
madurai_nayak_dynasty,Madurai Nayak Dynasty,,,,,monarchy,ganges_plain|deccan|indus_valley|punjab,1529,1736,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
madurai_nayak,Madurai Nayak,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
rajput_states,Rajput States,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
carnatic_sultanate,Carnatic Sultanate,,,,,sultanate,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
sindh_nawabs,Sindh Nawabs,,,,,,ganges_plain|deccan|indus_valley|punjab,,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
peoples_republic_of_bangladesh,Peoples Republic Of Bangladesh,,,,,,ganges_plain|deccan|indus_valley|punjab,1971,,,Stub generated from india panel; appears in 1 panel(s); needs P6.1 enrichment
dravidian,Dravidian,,,,,,indus_valley|punjab|ganges_plain|deccan,-3300,,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
indigenous_communities,Indigenous Communities,,,,,,indus_valley|punjab|ganges_plain|deccan,,,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
sindhu_sauvira_kingdom,Sindhu Sauvira Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,-600,-325,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
paurava_kingdom,Paurava Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,-400,-326,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
kekaya_kingdom,Kekaya Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,-600,-325,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
kashmir,Kashmir,,,,,,indus_valley|punjab|ganges_plain|deccan,-600,,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
gandhara_kingdom,Gandhara Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,-600,-325,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
indian_small_states,Indian Small States,,,,,,indus_valley|punjab|ganges_plain|deccan,200,400,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
rai_dynasty_of_sindh,Rai Dynasty Of Sindh,,,,,,indus_valley|punjab|ganges_plain|deccan,489,632,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
malwa_kingdom,Malwa Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,500,625,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
kanauj_kingdom,Kanauj Kingdom,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,550,647,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
brahman_dynasty_of_sindh,Brahman Dynasty Of Sindh,,,,,,indus_valley|punjab|ganges_plain|deccan,632,711,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
indo_afghan_small_states,Indo Afghan Small States,,,,,,indus_valley|punjab|ganges_plain|deccan,650,730,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
habbari_dynasty,Habbari Dynasty,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,854,1011,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
soomra_dynasty,Soomra Dynasty,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,1011,1351,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
soomra_sindh,Soomra Sindh,,,,,,indus_valley|punjab|ganges_plain|deccan,1011,1351,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
samma_dynasty,Samma Dynasty,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,1351,1524,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
kashmir_sultanate,Kashmir Sultanate,,,,,sultanate,indus_valley|punjab|ganges_plain|deccan,1339,1586,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
arghun_dynasty,Arghun Dynasty,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,1520,1554,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
multan_emirate,Multan Emirate,,,,,,indus_valley|punjab|ganges_plain|deccan,1445,1526,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
talpur_dynasty,Talpur Dynasty,,,,,monarchy,indus_valley|punjab|ganges_plain|deccan,1783,1843,,Stub generated from pakistan panel; appears in 1 panel(s); needs P6.1 enrichment
tambapanni_kingdom,Tambapanni Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,-543,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
anuradhapura_kingdom,Anuradhapura Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,-377,1017,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
great_chronicle_traditions,Great Chronicle Traditions,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
ruhuna_kingdom,Ruhuna Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,-200,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
often_semi_independent_from_anuradhapura,Often Semi Independent From Anuradhapura,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
polonnaruwa_kingdom,Polonnaruwa Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1070,1232,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
ruhuna,Ruhuna,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
dambadeniya_kingdom,Dambadeniya Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1232,1293,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
gampola_kingdom,Gampola Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1341,1408,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
kotte_kingdom,Kotte Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1412,1597,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
jaffna_kingdom,Jaffna Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1215,1619,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
vanni_chieftaincies,Vanni Chieftaincies,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
sitawaka_kingdom,Sitawaka Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1521,1594,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
kandy_kingdom,Kandy Kingdom,,,,,monarchy,ganges_plain|indus_valley|punjab|deccan,1469,1815,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
raigama_principality,Raigama Principality,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
portuguese_ceylon,Portuguese Ceylon,,,,,,ganges_plain|indus_valley|punjab|deccan,1505,1658,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
dutch_ceylon,Dutch Ceylon,,,,,,ganges_plain|indus_valley|punjab|deccan,1658,1796,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
portuguese_conquer_jaffna,Portuguese Conquer Jaffna,,,,,,ganges_plain|indus_valley|punjab|deccan,1619,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
dutch_replace_portuguese_in_north,Dutch Replace Portuguese In North,,,,,,ganges_plain|indus_valley|punjab|deccan,1658,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
british_ceylon,British Ceylon,,,,,,ganges_plain|indus_valley|punjab|deccan,1796,1948,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
kandy_convention,Kandy Convention,,,,,,ganges_plain|indus_valley|punjab|deccan,1815,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
plantation_economy,Plantation Economy,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
tamil_laborers_brought_from_india,Tamil Laborers Brought From India,,,,,,ganges_plain|indus_valley|punjab|deccan,,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
dominion_of_ceylon,Dominion Of Ceylon,,,,,,ganges_plain|indus_valley|punjab|deccan,1948,1972,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
republic_of_sri_lanka,Republic Of Sri Lanka,,,,,,ganges_plain|indus_valley|punjab|deccan,1972,,,Stub generated from sri_lanka panel; appears in 1 panel(s); needs P6.1 enrichment
malay_peoples,Malay Peoples,,,,,,,-2000,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
melayu_kingdom,Melayu Kingdom,,,,,monarchy,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
kandari_kingdom,Kandari Kingdom,,,,,monarchy,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
salaka_kingdom,Salaka Kingdom,,,,,monarchy,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
tarumanagara,Tarumanagara,,,,,,,358,669,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
kalingga_kingdom,Kalingga Kingdom,,,,,monarchy,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
austronesian_settlement,Austronesian Settlement,,,,,,,-2000,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
kutai_martadipura,Kutai Martadipura,,,,,,,350,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
srivijaya_empire,Srivijaya Empire,,,,,monarchy,,650,1025,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
dominates_strait_of_malacca,Dominates Strait Of Malacca,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
dharmasraya,Dharmasraya,,,,,,,1025,1347,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
galuh_kingdom,Galuh Kingdom,,,,,monarchy,,669,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
mataram_medang_kingdom,Mataram Medang Kingdom,,,,,monarchy,,716,1006,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
sanjaya_dynasty,Sanjaya Dynasty,,,,,monarchy,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
kanjuruhan_kingdom,Kanjuruhan Kingdom,,,,,monarchy,,760,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
early_maluku_states,Early Maluku States,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
luwu_gowa_banggai_kingdoms,Luwu Gowa Banggai Kingdoms,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
pagaruyung_kingdom,Pagaruyung Kingdom,,,,,monarchy,,1347,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
sunda_kingdom,Sunda Kingdom,,,,,monarchy,,669,1579,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
singhasari_kingdom,Singhasari Kingdom,,,,,monarchy,,1222,1292,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
ternate_sultanate,Ternate Sultanate,,,,,sultanate,,1257,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
kutai_kartanegara,Kutai Kartanegara,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
samudra_pasai_sultanate,Samudra Pasai Sultanate,,,,,sultanate,,1267,1521,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
aceh_sultanate,Aceh Sultanate,,,,,sultanate,,1496,1903,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
palembang_sultanate,Palembang Sultanate,,,,,sultanate,,1550,1823,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
jambi_sultanate,Jambi Sultanate,,,,,sultanate,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
siak_sultanate,Siak Sultanate,,,,,sultanate,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
demak_sultanate,Demak Sultanate,,,,,sultanate,,1475,1548,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
pajang_kingdom,Pajang Kingdom,,,,,monarchy,,1568,1586,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
banten_sultanate,Banten Sultanate,,,,,sultanate,,1527,1813,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
cirebon_sultanate,Cirebon Sultanate,,,,,sultanate,,1445,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
mataram_sultanate,Mataram Sultanate,,,,,sultanate,,1586,1755,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
bali,Bali,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
gowa_sultanate,Gowa Sultanate,,,,,sultanate,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
banjar_sultanate,Banjar Sultanate,,,,,sultanate,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
ternate_tidore_sultanates,Ternate Tidore Sultanates,,,,,,,,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
voc_outposts,Voc Outposts,,,,,,,1602,1799,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
voc,Voc,,,,,,,1619,1799,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
mataram_sultanate_splits,Mataram Sultanate Splits,,,,,,,1755,,,Stub generated from indonesia panel; appears in 1 panel(s); needs P6.1 enrichment
